"At any time, the user can add or remove data from your linked card. In the My Account section, you will see a section -My cards- where the cards will be stored and may be removed","En cualquier momento, el usuario puede añadir ó eliminar los datos de sus tarjetas vinculadas. En el apartado Mi cuenta, verá un apartado -Mis tarjetas- donde se mostrarán las tarjetas almacenadas y podrán ser eliminadas"
"Security Policy","Política de seguridad"
"All transaction information is transmitted between this site and PAYCOMET systems is encrypted using 256-bit SSL certificates. All cardholder information is transmitted encrypted and all messages sent to your servers from PAYCOMET signed using SHA hashing to prevent tampering. The information is transmitted to servers PAYCOMET can not probe, scan, used or modified by any external to gain access to confidential information","Toda la información de transacciones que se transmite entre este sitio y los sistemas de PAYCOMET se cifra mediante certificados SSL de 256 bits. Toda la información del titular se transmite cifrada y todos los mensajes enviados a sus servidores desde PAYCOMET se firman mediante hashing SHA para evitar su manipulación. La información que se transmite a los servidores de PAYCOMET no se puede examinar, escanear, utilizar o modificar por cualquier externo que obtenga acceso a información confidencial"
"Encryption and Data Storage","Cifrado y almacenamiento de datos"
"Once PAYCOMET systems, confidential information is protected using standard 1024-bit encryption. Encryption keys are kept in high security systems with double authentication volatile and which precludes their extraction. Banks, security agents and banks perform regular audits to ensure data protection","Una vez en los sistemas de PAYCOMET, la información confidencial se protege utilizando estándares de cifrado de 1024 bits. Las claves de cifrado se mantienen en sistemas de alta seguridad volátiles y con doble autenticación lo que imposibilita su extracción. Bancos, agentes de seguridad y entidades bancarias realizan auditorías con regularidad para garantizar la protección de los datos"
"System Safety","Seguridad en los sistemas"
"PAYCOMET systems are reviewed quarterly by specific tools ISO, a Qualified Qualified Security Assessor (QSA) and an independent approved scanning vendor (ASV) for the payment card brands","Los sistemas de PAYCOMET se examinan trimestralmente mediante herramientas específicas ISO, un Asesor de Seguridad Cualificado (QSA) independiente y un proveedor de exploración aprobado (ASV) por las marcas de tarjetas de pago."
"PAYCOMET also subject to an annual audit by the standards of data security (PCI DSS) and Payment Card Industry is a provider of payment services fully approved Level 1, which is the highest level of compliance","PAYCOMET también se somete a una auditoría anual según los estándares de seguridad de datos del sector de tarjetas de pago (PCI DSS) y es un proveedor de servicios de pago de Nivel 1 totalmente aprobado, que es el mayor nivel de cumplimiento"
"Links to banks","Enlaces con entidades bancarias"
"PAYCOMET has multiple private links to banking networks that are completely independent of the Internet and which do not cross any public access network. Any cardholder information sent to the banks and all messages sent in response authorization are protected and can not be manipulated","PAYCOMET tiene varios enlaces privados con redes bancarias que son completamente independientes de Internet y que no atraviesan ninguna red de acceso público. Toda la información del titular enviada a los bancos y todos los mensajes de autorización enviados como respuesta están protegidos y no se pueden manipular"
"Internal security","Seguridad interna"
"PAYCOMET is audited access controls production environments. The CPD stay where systems operate according to the requirements for Tier III centers. This ensures that safety is not put at risk at any time. It has sophisticated alarm systems, surveillance and closed circuit TV security guards present 24 hours a day, 7 days a week on site, as well as monitoring and a rigorous maintenance. All transaction information and customer card is protected even our own employees","PAYCOMET está auditado en controles de acceso a los entornos de producción. Los CPD donde se alojan los sistemas operan conforme a los requisitos para los centros Tier III. De esta forma se garantiza que la seguridad no se ponga en riesgo en ningún momento. Se dispone de sofisticados sistemas de alarma, vigilancia mediante circuitos cerrados de TV y vigilantes de seguridad, presentes 24 horas al día y 7 días a la semana en las instalaciones, así como de una monitorización y un mantenimiento rigurosos. Toda la información de transacciones y tarjetas de clientes está protegida incluso de nuestros propios empleados"
"Disaster Recovery","Recuperación de desastres"
"PAYCOMET has hosted Backup systems in different countries to ensure optimal safety systems and high availability. It also has a policy of commercial below and complete disaster recovery","PAYCOMET dispone de sistemas de Backup alojados en diferentes países para garantizar una seguridad de sistemas óptima y una alta disponibilidad. Asimismo, cuenta con una política de continuación comercial y recuperación de desastres completa"

"No error","Sin error"
"Error","Error"
"Expired credit card","Tarjeta caducada"
"Credit card blacklisted","Tarjeta en lista negra"
"Operation not allowed for the credit card type","Operación no permitida para el tipo de tarjeta"
"Please call the credit card issuer","Por favor, contacte con el banco emisor"
"Unexpected error","Error inesperado"
"Insufficient funds","Crédito insuficiente para realizar el cargo"
"Credit card not registered or not logged by the issuer","Tarjeta no dada de alta o no registrada por el banco emisor"
"Data error. Validation Code","Error de formato en los datos capturados. CodValid"
"PAN Check Error","Error en el número de la tarjeta"
"Expiry date error","Error en FechaCaducidad"
"Data error","Error en los datos"
"CVC2 block incorrect","Bloque CVC2 incorrecto"
"Please call the credit card issuer","Por favor, contacte con el banco emisor"
"Credit card not valid","Tarjeta de crédito no válida"
"The credit card has credit restrictions","La tarjeta tiene restricciones de crédito"
"Card issuer could not validate card owner","El emisor de la tarjeta no pudo identificar al propietario"
"Payment not allowed in off-line authorization","Pago no permitido en operaciones fuera de línea"
"Expired credit card. Please capture card","Tarjeta caducada. Por favor retenga físicamente la tarjeta"
"Credit card blacklisted. Please capture card","Tarjeta en lista negra. Por favor retenga físicamente la tarjeta"
"Credit card lost or stolen. Please capture card","Tarjeta perdida o robada. Por favor retenga físicamente la tarjeta"
"Error in CVC2. Please capture card","Error en CVC2. Por favor retenga físicamente la tarjeta"
"Error en Pre-Transaction process. Try again later.","Error en el proceso pre-transacción. Inténtelo más tarde"
"Operation denied. Please capture card","Operación denegada. Por favor retenga físicamente la tarjeta"
"Closing with agreement","Cierre con acuerdo"
"Closing without agreement","Cierre sin acuerdo"
"Cannot close right now","No es posible cerrar en este momento"
"Invalid parameter","Parámetro no válido"
"Transactions were not accomplished","Las transacciones no fueron finalizadas"
"Duplicated internal reference","Referencia interna duplicada"
"Original operation not found. Could not refund","Operación anterior no encontrada. No se pudo ejecutar la devolución"
"Expired preauthorization","Preautorización caducada"
"Operation not valid with selected currency","Operación no válida con la moneda actual"
"Error in message format","Error en formato del mensaje"
"Message not recognized by the system","Mensaje no reconocido por el sistema"
"CVC2 block incorrect","Bloque CVC2 incorrecto"
"Credit card not valid","Tarjeta no válida"
"Gateway message error","Error en mensaje de pasarela"
"Gateway format error","Error en formato de pasarela"
"Credit card does not exist","Tarjeta inexistente"
"Amount zero or not valid","Cantidad cero o no válida"
"Operation canceled","Operación cancelada"
"Authentification error","Error de autenticación"
"Denegation by security level","Denegado debido al nivel de seguridad"
"Error in PUC message. Please contact PAYCOMET","Error en el mensaje PUC. Contacte con PAYCOMET"
"System error","Error del sistema"
"Duplicated transaction","Transacción duplicada"
"MAC error","Error de MAC"
"Settlement rejected","Liquidación rechazada"
"System date/time not synchronized","Fecha/hora del sistema no sincronizada"
"Invalid card expiration date","Fecha de caducidad no válida"
"Could not find any preauthorization with given data","No se pudo encontrar la preautorización"
"Cannot find requested data","No se encontraron los datos solicitados"
"Cannot operate with given credit card","No se puede realizar la operación con la tarjeta de crédito proporcionada"
"This method requires activation of the VHASH protocol","Este método requiere la activación del protocolo VHASH"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Transaction already cancelled","Transacción cancelada previamente"
"Transaction originally denied","Transacción original denegada"
"Confirmation data not valid","Datos de confirmación no válidos"
"Unexpected error","Error inesperado"
"Transaction still in process","Transacción aún en proceso"
"Unexpected error","Error inesperado"
"Refund is not possible","No es posible la devolución"
"Unexpected error","Error inesperado"
"Card issuer not available right now. Please try again later","No es posible contactar con el banco emisor. Inténtelo más tarde"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"TransactionType desconocido","Tipo de transacción desconocido"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Not cancelable operation","Operación no cancelable"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Could not find the previous operation","No se pudo encontrar la operación previa"
"Data inconsistency in cancellation validation","Inconsistencia de datos en la validación de la cancelación"
"Delayed payment code does not exists","El pago diferido no existe"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Credit card does not allow preauthorizations","La tarjeta no admite preautorizaciones"
"Data inconsistency in confirmation","Inconsistencia de datos en confirmación"
"Unexpected error","Error inesperado"
"Unexpected error","Error inesperado"
"Refund operation not correctly specified","Operación de devolución no definida correctamente"
"Online communication incorrect","Comunicación online incorrecta"
"Denied operation","Operación denegada"
"Account not found. Review your settings","Cuenta no encontrada. Revise su configuración"
"User not found. Please contact your administrator","Usuario no encontrado. Contacte con PAYCOMET"
"External provider signature error. Contact your service provider","Error en respuesta de pasarela. Contacte con PAYCOMET"
"Signature not valid. Please review your settings","Firma no válida. Por favor, revise su configuración"
"Forbidden access","Acceso no permitido"
"Invalid credit card format","Formato de tarjeta de crédito no válido"
"Data error: Validation code","Error en el campo Código de Validación"
"Data error: Expiration date","Error en el campo Fecha de Caducidad"
"Preauthorization reference not found","Referencia de preautorización no encontrada"
"Preauthorization data could not be found","Datos de preautorización no encontrados"
"Could not send cancellation. Please try again later","No se pudo enviar la devolución. Por favor reinténtelo más tarde"
"Could not connect to host","No se pudo conectar con el host"
"Could not resolve proxy address","No se pudo resolver el proxy"
"Could not resolve host","No se pudo resolver el host"
"Initialization failed","Inicialización fallida"
"Could not find HTTP resource","No se ha encontrado el recurso HTTP"
"The HTTP options range is not valid","El rango de opciones no es válido para la transferencia HTTP"
"The POST is not correctly built","No se construyó correctamente el POST"
"The username is not correctly formatted","El nombre de usuario no se encuentra bien formateado"
"Operation timeout exceeded","Se agotó el tiempo de espera en la petición"
"Insufficient memory","Sin memoria"
"Could not connect to SSL host","No se pudo conectar al servidor SSL"
"Protocol not supported","Protocolo no soportado"
"Given URL is not correctly formatted and cannot be used","La URL dada no está bien formateada y no puede usarse"
"URL user is not correctly formatted","El usuario en la URL se formateó de manera incorrecta"
"Cannot register available resources to complete current operation","No se pudo registrar ningún recurso disponible para completar la operación"
"Duplicated external reference","Referencia externa duplicada"
"Total refunds cannot exceed original payment","El total de las devoluciones no puede superar la operación original"
"Account not active. Please contact PAYCOMET","La cuenta no se encuentra activa. Contacte con PAYCOMET"
"Account still not certified. Please contact PAYCOMET","La cuenta no se encuentra certificada. Contacte con PAYCOMET"
"Product is marked for deletion and cannot be used","El producto está marcado para eliminar y no puede ser utilizado"
"Insufficient rights","Permisos insuficientes"
"Product cannot be used under test environment","El producto no puede ser utilizado en el entorno de pruebas"
"Product cannot be used under production environment","El producto no puede ser utilizado en el entorno de producción"
"It was not possible to send the refund request","No ha sido posible enviar la petición de devolución"
"Error in field operation origin IP","Error en el campo IP de origen de la operación"
"Error in XML format","Error en formato XML"
"Root element is not correct","El elemento raíz no es correcto"
"Field DS_MERCHANT_AMOUNT incorrect","Campo DS_MERCHANT_AMOUNT incorrecto"
"Field DS_MERCHANT_ORDER incorrect","Campo DS_MERCHANT_ORDER incorrecto"
"Field DS_MERCHANT_MERCHANTCODE incorrect","Campo DS_MERCHANT_MERCHANTCODE incorrecto"
"Field DS_MERCHANT_CURRENCY incorrect","Campo DS_MERCHANT_CURRENCY incorrecto"
"Field DS_MERCHANT_PAN incorrect","Campo DS_MERCHANT_PAN incorrecto"
"Field DS_MERCHANT_CVV2 incorrect","Campo DS_MERCHANT_CVV2 incorrecto"
"Field DS_MERCHANT_TRANSACTIONTYPE incorrect","Campo DS_MERCHANT_TRANSACTIONTYPE incorrecto"
"Field DS_MERCHANT_TERMINAL incorrect","Campo DS_MERCHANT_TERMINAL incorrecto"
"Field DS_MERCHANT_EXPIRYDATE incorrect","Campo DS_MERCHANT_EXPIRYDATE incorrecto"
"Field DS_MERCHANT_MERCHANTSIGNATURE incorrect","Campo DS_MERCHANT_MERCHANTSIGNATURE incorrecto"
"Field DS_ORIGINAL_IP incorrect","Campo DS_ORIGINAL_IP incorrecto"
"Client not found","No se encuentra el cliente"
"Preauthorization amount cannot be greater than previous preauthorization amount","La nueva cantidad a preautorizar no puede superar la cantidad de la preautorización original"
"Unexpected error","Error inesperado"
"Card diary limit exceeds","Limite diario por tarjeta excedido"
"ACCOUNT field error","Error en el campo ACCOUNT"
"USERCODE field error","Error en el campo USERCODE"
"TERMINAL field error","Error en el campo TERMINAL"
"OPERATION field error","Error en el campo OPERATION"
"REFERENCE field error","Error en el campo REFERENCE"
"AMOUNT field error","Error en el campo AMOUNT"
"CURRENCY field error","Error en el campo CURRENCY"
"SIGNATURE field error","Error en el campo SIGNATURE"
"Operation unavailable","Operación no disponible"
"Client not found","No se encuentra el cliente"
"User not found. Contact PAYCOMET","Usuario no encontrado. Contacte con PAYCOMET"
"Invalid signature. Please check your configuration","Firma no válida. Por favor, revise su configuración"
"Operation not available with the specified user","Operación no disponible con el usuario especificado"
"Invalid operation in a currency other than Euro","Operación no válida con una moneda distinta del Euro"
"Quantity zero or invalid","Cantidad cero o no válida"
"Current currency conversion invalid","Conversión de la moneda actual no válida"
"Invalid amount","Cantidad no válida"
"Product not found","No se encuentra el producto"
"Invalid operation with the current currency","Operación no válida con la moneda actual"
"Invalid operation with a different article of the Euro currency","Operación no válida con una moneda distina del Euro"
"Info button corrupt","Información del botón corrupta"
"The subscription may not exceed the expiration date of the card","La subscripción no puede ser mayor de la fecha de caducidad de la tarjeta"
"DS_EXECUTE can not be true if DS_SUBSCRIPTION_STARTDATE is different from today.","DS_EXECUTE no puede ser true si DS_SUBSCRIPTION_STARTDATE es diferente de hoy."
"PAYCOMET_OPERATIONS_MERCHANTCODE field error","Error en el campo PAYCOMET_OPERATIONS_MERCHANTCODE"
"PAYCOMET_OPERATIONS_TERMINAL must be Array","PAYCOMET_OPERATIONS_TERMINAL debe ser Array"
"PAYCOMET_OPERATIONS_OPERATIONS must be Array","PAYCOMET_OPERATIONS_OPERATIONS debe ser Array"
"PAYCOMET_OPERATIONS_SIGNATURE field error","Error en el campo PAYCOMET_OPERATIONS_SIGNATURE"
"Can not find any of the PAYCOMET_OPERATIONS_TERMINAL","No se encuentra alguno de los PAYCOMET_OPERATIONS_TERMINAL"
"Error in the date range requested","Error en el intervalo de fechas solicitado"
"The application can not have a length greater than 2 years","La solicitud no puede tener un intervalo mayor a 2 años"
"The operation state is incorrect","El estado de la operación es incorrecto"
"Error in the amounts of the search","Error en los importes de la búsqueda"
"The type of operation requested does not exist","El tipo de operación solicitado no existe"
"Sort Order unrecognized","Tipo de ordenación no reconocido"
"PAYCOMET_OPERATIONS_SORTORDER unrecognized","PAYCOMET_OPERATIONS_SORTORDER no válido"
"Subscription start date wrong","Fecha de inicio de suscripción errónea"
"Subscription end date wrong","Fecha de final de suscripción errónea"
"Frequency error in the subscription","Error en la periodicidad de la suscripción"
"Invalid usuarioXML","Falta el parámetro usuarioXML"
"Invalid codigoCliente","Falta el parámetro codigoCliente"
"Invalid usuarios parameter","Falta el parámetro usuarios"
"Invalid firma parameter","Falta el parámetro firma"
"Invalid usuarios parameter format","El parámetro usuarios no tiene el formato correcto"
"Invalid type","Falta el parámetro type"
"Invalid name","Falta el parámetro name"
"Invalid surname","Falta el parámetro surname"
"Invalid email","Falta el parámetro email"
"Invalid password","Falta el parámetro password"
"Invalid language","Falta el parámetro language"
"Invalid maxamount","Falta el parámetro maxamount o su valor no puede ser 0"
"Invalid multicurrency","Falta el parámetro multicurrency"
"Invalid permissions_specs. Format not allowed","El parámetro permissions_specs no tiene el formato correcto"
"Invalid permissions_products. Format not allowed","El parámetro permissions_products no tiene el formato correcto"
"Invalid email. Format not allowed","El parámetro email no parece una dirección válida"
"Weak or invalid password","El parámetro password no tiene la fortaleza suficiente"
"Invalid value for type parameter","El valor del parámetro type no está admitido"
"Invalid value for language parameter","El valor del parámetro language no está admitido"
"Invalid format for maxamount parameter","El formato del parámetro maxamount no está permitido"
"Invalid multicurrency. Format not allowed","El valor del parámetro multicurrency no está admitido"
"Invalid permission_id – permissions_specs. Not allowed","El valor del parámetro permission_id - permissions_specs no está admitido"
"Invalid user","No existe el usuario"
"Invalid credentials","El usuario no tiene permisos para acceder al método altaUsario"
"Account not found","No se encuentra la cuenta de cliente"
"User not found","No se pudo cargar el usuario de la cuenta"
"Invalid signature","La firma no es correcta"
"Account without products","No existen productos asociados a la cuenta"
"Invalid product_id - permissions_products. Not allowed","El valor del parámetro product_id - permissions_products no está autorizado"
"Invalid permission_id -permissions_products. Not allowed","El valor del parámetro permission_id -permissions_products no está admitido"
"Minimun limit not allowed","Límite mínimo por operación no permitido"
"Maximun limit not allowed","Límite máximo por operación no permitido"
"Daily limit not allowed","Límite máximo diario no permitido"
"Monthly limit not allowed","Límite máximo mensual no permitido"
"Max amount (same card / last 24 h.) not allowed","Cantidad máxima por tarjeta / 24h. no permitida"
"Max amount (same card / last 24 h. / same IP address) not allowed","Cantidad máxima por tarjeta / 24h. / misma dirección IP no permitida"
"Day / IP address limit (all cards) not allowed","Límite de transacciones por dirección IP /día (diferentes tarjetas) no permitido"
"Country (merchant IP address) not allowed","País no admitido (dirección IP del comercio)"
"Card type (credit / debit) not allowed","Tipo de tarjeta (crédito / débito) no admitido"
"Card brand not allowed","Marca de la tarjeta no admitida"
"Card Category not allowed","Categoría de la tarjeta no admitida"
"Authorization from different country than card issuer not allowed","Transacción desde país distinto al emisor de la tarjeta no admitida"
"Denied. Filter: Card country issuer not allowed","Operación denegada. Filtro país emisor de la tarjeta no admitido"
"Scoring limit exceeded","Superado el límite de scoring"
"Denied. Filter: same card different country last 24 h.","Operación denegada. Filtro misma tarjeta, distinto país en las últimas 24 horas"
"Number of erroneous consecutive attempts with the same card exceeded","Número de intentos consecutivos erróneos con la misma tarjeta excedidos"
"Number of failed attempts (last 30 minutes) from the same ip address exceeded","Número de intentos fallidos (últimos 30 minutos) desde la misma dirección ip excedidos"
"Wrong or not configured PayPal credentials","Las credenciales PayPal no son válidas o no están configuradas"
"Wrong token received","Recibido token incorrecto"
"Can not perform the operation","No ha sido posible realizar la operación"
"ProviderID not available","providerID no disponible"
"Operations parameter missing or not in a correct format","Falta el parámetro operaciones o no tiene el formato correcto"
"PaycometMerchant parameter missing","Falta el parámetro paycometMerchant"
"MerchatID parameter missing","Falta el parámetro merchatID"
"TerminalID parameter missing","Falta el parámetro terminalID"
"TpvID parameter missing","Falta el parámetro tpvID"
"OperationType parameter missing","Falta el parámetro operationType"
"OperationResult parameter missing","Falta el parámetro operationResult"
"OperationAmount parameter missing","Falta el parámetro operationAmount"
"OperationCurrency parameter missing","Falta el parámetro operationCurrency"
"OperationDatetime parameter missing","Falta el parámetro operationDatetime"
"OriginalAmount parameter missing","Falta el parámetro originalAmount"
"Pan parameter missing","Falta el parámetro pan"
"ExpiryDate parameter missing","Falta el parámetro expiryDate"
"Reference parameter missing","Falta el parámetro reference"
"Signature parameter missing","Falta el parámetro signature"
"OriginalIP parameter missing or not in a correct format","Falta el parámetro originalIP o no tiene el formato correcto"
"Authcode / errorCode parameter missing","Falta el parámetro authCode o errorCode"
"Product of the operation missing","No se encuentra el producto de la operación"
"The type of operation is not supported","El tipo de la operación no está admitido"
"The result of the operation is not supported","El resultado de la operación no está admitido"
"The transaction currency is not supported","La moneda de la operación no está admitida"
"The date of the transaction is not in a correct format","La fecha de la operación no tiene el formato correcto"
"The signature is not correct","La firma no es correcta"
"Can not find the associated account information","No se encuentra información de la cuenta asociada"
"Can not find the associated product information","No se encuentra información del producto asociado"
"Can not find the associated user information","No se encuentra información del usuario asociado"
"The product is not set as multicurrency","El producto no está configurado como multimoneda"
"The amount of the transaction is not in a correct format","La cantidad de la operación no tiene el formato correcto"
"The original amount of the transaction is not in a correct format","La cantidad original de la operación no tiene el formato correcto"
"The card does not have the correct format","La tarjeta no tiene el formato correcto"
"The expiry date of the card is not in a correct format","La fecha de caducidad de la tarjeta no tiene el formato correcto"
"Can not initialize the service","No puede inicializarse el servicio"
"Can not initialize the service","No puede inicializarse el servicio"
"Method not implemented","Método no implementado"
"Can not initialize the service","No puede inicializarse el servicio"
"Service can not be completed","No puede finalizarse el servicio"
"OperationCode parameter missing","Falta el parámetro operationCode"
"bankName parameter missing","Falta el parámetro bankName"
"csb parameter missing","Falta el parámetro csb"
"userReference parameter missing","Falta el parámetro userReference"
"Can not find the associated FUC","No se encuentra el FUC enviado"
"Duplicate xref. Pending operation.","Referencia externa duplicada. Operación en curso."
"[DS_]AGENT_FEE parameter missing","No se encuentra el parámetro [DS_]AGENT_FEE"
"[DS_]AGENT_FEE parameter is not in a correct format","El parámetro [DS_]AGENT_FEE no tienen el formato correcto"
"DS_AGENT_FEE parameter is not correct","El parámetro DS_AGENT_FEE no es correcto"
"CANCEL_URL parameter missing","No se encuentra el parámetro CANCEL_URL"
"CANCEL_URL parameter is not in a correct format","El parámetro CANCEL_URL no es correcto"
"Commerce with secure cardholder and cardholder without secure purchase key","Comercio con titular seguro y titular sin clave de compra segura"
"Call terminated by the client","Llamada finalizada por el cliente"
"Call terminated incorrect attempts exceeded","Llamada finalizada, intentos incorrectos excedidos"
"Call terminated operation attempts exceeded","Llamada finalizada, intentos de operación excedidos"
"stationID not available","stationID no disponible"
"It has not been possible to establish the IVR session","No ha sido posible establecer la sesión IVR"
"merchantCode parameter missing","Falta el parámetro merchantCode"
"The merchantCode parameter is incorrect","El parámetro merchantCode no es correcto"
"terminalIDDebtor parameter missing","Falta el parámetro terminalIDDebtor"
"terminalIDCreditor parameter missing","Falta el parámetro terminalIDCreditor"
"Authorisations for carrying out the operation not available","No dispone de permisos para realizar la operación"
"The Iban account (terminalIDDebtor) is invalid","La cuenta Iban (terminalIDDebtor) no es válida"
"The Iban account (terminalIDCreditor) is invalid","La cuenta Iban (terminalIDCreditor) no es válida"
"The BicCode of the Iban account (terminalIDDebtor) is invalid","El BicCode de la cuenta Iban (terminalIDDebtor) no es válido"
"The BicCode of the Iban account (terminalIDCreditor) is invalid","El BicCode de la cuenta Iban (terminalIDCreditor) no es válido"
"operationOrder parameter missing","Falta el parámetro operationOrder"
"The operationOrder parameter does not have the correct format","El parámetro operationOrder no tiene el formato correcto"
"The operationAmount parameter does not have the correct format","El parámetro operationAmount no tiene el formato correcto"
"The operationDatetime parameter does not have the correct format","El parámetro operationDatetime no tiene el formato correcto"
"The operationConcept parameter contains invalid characters or exceeds 140 characters","El parámetro operationConcept contiene caracteres inválidos o excede de 140 caracteres"
"It has not been possible to record the SEPA operation","No ha sido posible grabar la operación SEPA"
"It has not been possible to record the SEPA operation","No ha sido posible grabar la operación SEPA"
"Can not create an operation token","No ha sido posible generar un token de operación"
"Invalid scoring value","Valor de scoring no válido"
"The language parameter is not in a correct format","El formato del parámetro idioma no es correcto"
"The cardholder name is not in a correct format","El formato del Titular de la tarjeta no es correcto"
"The card does not have the correct format","El número de tarjeta no es correcto"
"The month does not have the correct format","El formato del mes no es correcto"
"The year does not have the correct format","El formato del año no es correcto"
"The cvc2 does not have the correct format","El formato del cvc2 no es correcto"
"The JETID parameter is not in a correct format","El formato del parámetro JETID no es correcto"
"The splitId parameter is not valid","Parámetro splitId no válido"
"The splitId parameter is not allowed","Parámetro splitId no autorizado"
"This terminal don't allow split transfers","Este terminal no permite split transfers"
"It has not been possible to record the split transfer operation","No ha sido posible grabar la operación split transfer"
"Original payment's date cannot exceed 90 days","La fecha de la operación original no puede superar 90 días"
"Original split tansfer not found","Split Transfer original no encontrada"
"Total reversal cannot exceed original split transfer","El total de las revocaciones no puede superar el split transfer original"
"It has not been possible to record the split transfer reversal operation","No ha sido posible grabar la operación split transfer reversal"
"Ecommerce Info","Información del Comercio"
"Data to show below the payment form","Datos a mostrar debajo del formulario de pago"
